0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
4,78,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,92.6,88.2,89,94,82,99,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,78,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,92.6,88.2,89,94,82,99,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,78,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,92.6,88.2,89,94,82,99,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,79,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,87,86,0,0,0,0,0,0,0,0,0,0,99,90,70,98,0,0,0,0,0,0,0,0,0,0
2,79,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,87,86,0,0,0,0,0,0,0,0,0,0,99,90,70,98,0,0,0,0,0,0,0,0,0,0
1,79,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,87,86,0,0,0,0,0,0,0,0,0,0,99,90,70,98,0,0,0,0,0,0,0,0,0,0
3,79,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,87,86,0,0,0,0,0,0,0,0,0,0,99,90,70,98,0,0,0,0,0,0,0,0,0,0
1,80,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,94.3,94,94,83,92,97,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,80,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,94.3,94,94,83,92,97,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,80,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,94.3,94,94,83,92,97,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,80,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,94.3,94,94,83,92,97,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,81,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,93,96,60,60,60,80,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,81,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,93,96,60,60,60,80,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,81,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,93,96,60,60,60,80,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,81,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,93,96,60,60,60,80,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,82,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,91.6,92,0,0,0,0,0,95,100,138,126,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,82,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,91.6,92,0,0,0,0,0,95,100,138,126,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,82,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,91.6,92,0,0,0,0,0,95,100,138,126,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,82,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,91.6,92,0,0,0,0,0,95,100,138,126,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,83,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,74,85,78,60,64,85,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,83,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,74,85,78,60,64,85,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,83,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,74,85,78,60,64,85,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,83,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,74,85,78,60,64,85,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,84,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,93.1,97.5,0,0,0,0,0,95,90,140,138,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,84,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,93.1,97.5,0,0,0,0,0,95,90,140,138,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,84,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,93.1,97.5,0,0,0,0,0,95,90,140,138,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,84,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,93.1,97.5,0,0,0,0,0,95,90,140,138,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,85,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,86.9,85,0,0,0,0,0,93,97,113,117,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,85,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,86.9,85,0,0,0,0,0,93,97,113,117,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,85,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,86.9,85,0,0,0,0,0,93,97,113,117,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,85,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,86.9,85,0,0,0,0,0,93,97,113,117,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,86,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,94.4,92,0,0,0,0,0,95,100,135,134,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,86,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,94.4,92,0,0,0,0,0,95,100,135,134,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,86,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,94.4,92,0,0,0,0,0,95,100,135,134,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,86,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,94.4,92,0,0,0,0,0,95,100,135,134,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,87,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,72,80,78,77,52,77,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,87,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,72,80,78,77,52,77,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,87,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,72,80,78,77,52,77,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,87,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,72,80,78,77,52,77,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,87,92,70,80,95,87,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,87,92,70,80,95,87,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,87,92,70,80,95,87,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,87,92,70,80,95,87,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,89,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,77.2,85,85,65,82,75,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,89,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,77.2,85,85,65,82,75,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,89,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,77.2,85,85,65,82,75,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,89,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,77.2,85,85,65,82,75,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,96.1,90,95,97,96,98,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,96.1,90,95,97,96,98,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,96.1,90,95,97,96,98,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,96.1,90,95,97,96,98,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,91,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,85,80,0,0,0,0,0,88,96,86,80,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,91,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,85,80,0,0,0,0,0,88,96,86,80,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,91,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,85,80,0,0,0,0,0,88,96,86,80,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,91,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,85,80,0,0,0,0,0,88,96,86,80,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,92,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,85,70,0,0,0,0,0,83,88,125,125,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,92,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,85,70,0,0,0,0,0,83,88,125,125,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,92,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,85,70,0,0,0,0,0,83,88,125,125,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,92,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,85,70,0,0,0,0,0,83,88,125,125,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,93,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,87,90,97,79,78,97,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,93,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,87,90,97,79,78,97,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,93,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,87,90,97,79,78,97,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,93,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,87,90,97,79,78,97,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,94,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,76,80,70,70,60,70,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,94,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,76,80,70,70,60,70,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,94,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,76,80,70,70,60,70,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,94,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,76,80,70,70,60,70,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,95,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,81.6,80,82,83,75,87,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,95,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,81.6,80,82,83,75,87,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,95,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,81.6,80,82,83,75,87,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,95,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,81.6,80,82,83,75,87,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,96,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,95,91,0,0,0,0,0,98,100,135,134,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,96,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,95,91,0,0,0,0,0,98,100,135,134,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,96,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,95,91,0,0,0,0,0,98,100,135,134,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,96,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,95,91,0,0,0,0,0,98,100,135,134,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,97,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,93.7,93,0,0,0,0,0,96,95,143,127,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,97,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,93.7,93,0,0,0,0,0,96,95,143,127,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,97,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,93.7,93,0,0,0,0,0,96,95,143,127,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,97,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,93.7,93,0,0,0,0,0,96,95,143,127,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,98,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,97,92.4,95,100,100,96,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,98,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,97,92.4,95,100,100,96,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,98,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,97,92.4,95,100,100,96,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,98,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,97,92.4,95,100,100,96,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,99,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,80,90,85,75,100,98,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,99,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,80,90,85,75,100,98,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,99,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,80,90,85,75,100,98,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,99,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,80,90,85,75,100,98,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,100,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,94.4,91.5,94,90,77,90,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,100,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,94.4,91.5,94,90,77,90,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,100,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,94.4,91.5,94,90,77,90,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,100,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,94.4,91.5,94,90,77,90,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,101,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,94,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,98,93,88,92
2,101,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,94,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,98,93,88,92
3,101,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,94,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,98,93,88,92
1,101,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,94,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,98,93,88,92
3,102,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,72,83,76,80,65,89,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,102,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,72,83,76,80,65,89,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,102,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,72,83,76,80,65,89,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,102,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,72,83,76,80,65,89,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,103,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,81,70,0,0,0,0,0,83,84,137,87,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,103,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,81,70,0,0,0,0,0,83,84,137,87,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,103,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,81,70,0,0,0,0,0,83,84,137,87,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,103,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,81,70,0,0,0,0,0,83,84,137,87,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,104,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,90.6,90,85,90,85,92,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
